Image Name,Image Path,Tamper Loc Acc(image),Spatial Tamper Loc Acc(image),Absolute Tamper Detection Error(image),Calculated True Spatial Tamper Ratio(image),Tamper Loc Acc(latent),Spatial Tamper Loc Acc(latent),Absolute Tamper Detection Error(latent),Calculated True Spatial Tamper Ratio(latent)
sample_000000000.png,./output/applied_to_sd2/DPMSolver/images/sample_000000000.png,0.9851036071777344,0.9851036071777344,0.002635955810546875,0.9107017517089844,0.976806640625,0.976806640625,0.006103515625,0.912109375
sample_000000001.png,./output/applied_to_sd2/DPMSolver/images/sample_000000001.png,0.9805183410644531,0.9805183410644531,0.003787994384765625,0.9107017517089844,0.972900390625,0.972900390625,0.013916015625,0.916748046875
sample_000000002.png,./output/applied_to_sd2/DPMSolver/images/sample_000000002.png,0.9934310913085938,0.9934310913085938,0.00445556640625,0.9107017517089844,0.98779296875,0.98779296875,0.01220703125,0.9150390625
sample_000000003.png,./output/applied_to_sd2/DPMSolver/images/sample_000000003.png,0.9825363159179688,0.9825363159179688,0.00140380859375,0.9107017517089844,0.99072265625,0.99072265625,0.00537109375,0.91259765625
sample_000000004.png,./output/applied_to_sd2/DPMSolver/images/sample_000000004.png,0.9694404602050781,0.9694404602050781,0.001911163330078125,0.9107017517089844,0.967041015625,0.967041015625,0.011474609375,0.91748046875
