Image Name,Distortion Type,Accuracy,Precision,Specificity,Recall,AUC,IoU,Dice
sample_000000000.png,NoDistortion,0.9851036071777344,0.9932491472164671,0.9313511897132255,0.9903742643516732,0.9608627270325224,0.983752319611207,0.9918096224875607
sample_000000001.png,NoDistortion,0.9805183410644531,0.991347763541977,0.9121278140884685,0.987224328230032,0.9496760711593222,0.9787908236153889,0.9892817491715166
sample_000000002.png,NoDistortion,0.9934310913085938,0.9988340131415419,0.9881669443375073,0.9939472637024177,0.9910571040200398,0.9927953408196939,0.9963846467157322
sample_000000003.png,NoDistortion,0.9825363159179688,0.9911690796125164,0.9100773206884945,0.9896412340042168,0.9498592773464273,0.9809915296462246,0.9904045675767377
sample_000000004.png,NoDistortion,0.9694404602050781,0.9842381859851941,0.8395916100643855,0.982172701949847,0.9108821560071829,0.9669635861272496,0.9832043591931482
